(2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0): 0
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49984220795
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 4.096677427077309e-28
(2.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 7.694608909643655e-30
(0.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 2.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
(2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.45
(2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0): 0
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0): 0.5
(1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0): 0.5950000000000001
(1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 2.0): 1
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5004298977992664
(2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4998628321458933
(2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.45
(2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0): 0.5
(2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(2.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0): 0.5
(2.0, 0.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 0.0): 0.45
(2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0, 1.0, 0.0): 0
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 2.0): 0.5
(1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0): 0.545
(1.0, 2.0, 1.0, 1.0, 2.0, 1.0, 2.0, 2.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5007935219520895
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0): 0.5
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 1.0): 0.5000000000000022
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0): 0.5
(2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0): 0.5
(2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0, 1.0): 0.55
(2.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.1508901992352864
(0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 1.72110725690883e-27
(0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5
(0.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 2.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.455
(2.0, 2.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0): 0
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4999237956366074
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5
(2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.55
(2.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0): 0.5
(0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0): 0.5
(0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0): 0.5
(1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0): 0.55
(1.0, 2.0, 1.0, 1.0, 2.0, 0.0, 2.0, 2.0, 1.0): 1
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0): 0.5011276964367132
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.49999999999999933
(0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0): 0.5
(0.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0): 0.55
(2.0, 2.0, 2.0, 0.0, 1.0, 1.0, 1.0, 2.0, 1.0): 1
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.08062265041682992
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0): 0.10161404285332959
(2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0): 0.0007483541329583334
(2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0): 0.00012048250535409676
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 2.0, 1.0): 0.45
(2.0, 0.0, 0.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0): 0.5
(2.0, 0.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0): 0.5
(2.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.49997377456050285
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.500550737596138
(0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.502657205
(0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5950000000000001
(2.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5005422520742724
(1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0): 0.5
(1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0): 0.5
(1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0): 0.45
(1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 1.0): 0
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.4834540060141572
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 2.0, 1.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0): 0.5
(0.0, 2.0, 1.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0): 0.5
(0.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0): 0.5
(1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0): 0.45
(1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.545
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0): 0.55
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 1.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0): 0.5
(0.0, 1.0, 0.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0): 0.55
(0.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 1.0, 1.0): 1
(0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5
(1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.0, 2.0, 0.0): 0.5
(1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 0.0, 2.0, 0.0): 0.45
(1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 0.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.545
(0.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0): 1
(1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 1.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0): 0.5
(0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 1.0, 1.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0): 0.5
(1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 2.0): 0
(0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0): 0.55
(2.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0, 1.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 2.0): 0.5
(1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.55
(0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0): 0.55
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.5
(2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0): 1
(0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.5
(0.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 2.0, 2.0): 0.5
(0.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0): 0.45
(1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 2.0): 0
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0): 0.5057395628
(2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0): 0.5
(2.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 2.0): 0.5
(2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 2.0): 0.5
(2.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0, 1.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0): 0.5
(1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0): 0.45
(1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0): 0
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.49995
(1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.3137542210871707
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0): 0.5
(2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 2.0): 0.5
(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0): 0.5
(0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.5
(1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.500405
(1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0): 0.50405
(0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.4999999999999991
(0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0): 0.5004142779616053
(0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0): 0.45
(1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0): 0
(1.0, 1.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0): 0.5
(1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 2.0): 1
(1.0, 1.0, 2.0, 0.0, 1.0, 0.0, 2.0, 2.0, 2.0): 1
(0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.7562983186976363
(0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0): 0.5000000000000009
(0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0): 0.49998800862950005
(0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0): 0.49991538144650005
(2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0): 0.405
(2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0): 0.405
(2.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 1.0): 0.5
(2.0, 0.0, 1.0, 0.0, 2.0, 1.0, 2.0, 0.0, 1.0): 0
(2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 1.0, 1.0): 0.5950000000000001
(2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 2.0, 0.0, 1.0): 0.5
